"TOA5","CR1000_HA07","CR1000","43363","CR1000.Std.22","CPU:Nyack_Met corrected_5_15_12.CR1","34329","Met"
"TIMESTAMP","RECORD","AirTC","RH","BP_mmHg","PAR_Den","SlrkW","Soil_T_C","VW","PA_uS","WindSpeed","WindDir","WindSpeed_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rain_mm_Tot","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn"
"TS","RN","Deg C","%","mmHg","umol/s/m^2","kW/m^2","Deg C","","uSec","kph","Degrees","kph","Deg","Deg","mm","Deg C","Deg C","Deg C","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","WVc","WVc","WVc","Tot","Max","TMx","Min","TMn"
"2012-05-26 02:00:00",254,5.941,74.01,761.9,0,0,9.39,0.31,28.1,7.261,157.5,8.8,165.8,14.95,0,6.146,"2012-05-26 01:20:00",5.43,"2012-05-26 01:30:00"
"2012-05-26 03:00:00",255,5.977,71.9,761.9,0,0,9.35,0.31,28.1,8.98,155.6,8.6,161.4,6.405,0,6.01,"2012-05-26 02:30:00",5.737,"2012-05-26 02:10:00"
"2012-05-26 04:00:00",256,5.778,72.32,761.7,0,0,9.31,0.31,28.1,6.594,176.4,6.831,152.4,15.28,0,5.778,"2012-05-26 04:00:00",5.025,"2012-05-26 03:30:00"
"2012-05-26 05:00:00",257,5.2,74.64,761.4,14.61,0.008,9.28,0.31,28.1,8.25,175,6.408,183.3,21.83,0,5.779,"2012-05-26 04:50:00",5.2,"2012-05-26 05:00:00"
"2012-05-26 06:00:00",258,6.05,66.79,761.5,63.59,0.027,9.23,0.31,28.1,9.83,186.9,7.904,180.2,14.33,0,6.084,"2012-05-26 05:50:00",5.677,"2012-05-26 05:10:00"
"2012-05-26 07:00:00",259,7.749,53.51,761.6,259.5,0.124,9.18,0.31,28.1,6.971,220.3,9.21,189.8,18.25,0,7.749,"2012-05-26 07:00:00",6.832,"2012-05-26 06:10:00"
"2012-05-26 08:00:00",260,8.47,46.62,761.3,335,0.159,9.12,0.31,28.1,11.33,159.4,9.04,170.5,12.59,0,8.47,"2012-05-26 07:50:00",7.715,"2012-05-26 07:10:00"
"2012-05-26 09:00:00",261,9.85,40.3,761.5,778.3,0.367,9.09,0.31,28.1,7.331,65.94,12.31,119.4,41.36,0,9.85,"2012-05-26 09:00:00",8.5,"2012-05-26 08:10:00"
"2012-05-26 10:00:00",262,9.16,37.61,761.9,769.7,0.363,9.05,0.31,28.1,12.82,78.7,14.35,87.7,26.31,0,9.68,"2012-05-26 09:10:00",8.99,"2012-05-26 09:40:00"
"2012-05-26 11:00:00",263,9.03,48.62,761.3,677,0.315,9.02,0.31,28.1,19.11,167.6,16.51,133.8,34.97,0,9.06,"2012-05-26 10:10:00",8.89,"2012-05-26 10:20:00"
"2012-05-26 12:00:00",264,9.44,53.36,761.4,1472,0.71,9,0.31,28.1,13.5,121.2,9.51,117.4,34.77,0,9.51,"2012-05-26 11:50:00",8.86,"2012-05-26 11:20:00"
"2012-05-26 13:00:00",265,10.31,40.05,760.9,669.9,0.316,8.98,0.31,28.1,10.26,56.41,15.03,98.1,36.84,0,10.61,"2012-05-26 12:50:00",9.47,"2012-05-26 12:10:00"
"2012-05-26 14:00:00",266,9.8,46.12,760.9,745.4,0.356,9,0.31,28.1,15.35,110.7,6.139,138.1,70.18,0,10.58,"2012-05-26 13:20:00",9.8,"2012-05-26 14:00:00"
"2012-05-26 15:00:00",267,9.73,44.45,760.7,376.2,0.177,9.01,0.31,28.1,27.98,128.7,15.64,134,17.91,0,10.24,"2012-05-26 14:40:00",9.73,"2012-05-26 15:00:00"
"2012-05-26 16:00:00",268,9.29,51.16,760.5,393.4,0.19,9.04,0.31,28.1,20.84,160.1,12.55,140.1,24.74,0,9.9,"2012-05-26 15:30:00",9.29,"2012-05-26 16:00:00"
"2012-05-26 17:00:00",269,9.57,48.55,760.5,269.7,0.132,9.08,0.31,28.1,0.435,185.1,6.793,155.8,57.55,0,9.88,"2012-05-26 16:30:00",9.36,"2012-05-26 16:10:00"
"2012-05-26 18:00:00",270,9.1,49.88,760.3,211.3,0.101,9.11,0.31,28.1,6.693,185.8,8.27,150.2,38.43,0,9.53,"2012-05-26 17:10:00",8.79,"2012-05-26 17:50:00"
"2012-05-26 19:00:00",271,8.45,59.19,760.2,158.1,0.082,9.14,0.31,28.1,10.8,145.4,9.02,152.1,9.46,0,8.89,"2012-05-26 18:20:00",8.45,"2012-05-26 19:00:00"
"2012-05-26 20:00:00",272,7.971,57.18,760,17.18,0.012,9.16,0.31,28.1,11.73,147.8,13.93,158.1,7.339,0,8.48,"2012-05-26 19:20:00",7.903,"2012-05-26 19:50:00"
"2012-05-26 21:00:00",273,7.746,56.68,760.5,0,0,9.18,0.31,28.1,11.53,164.4,12.29,162.9,11.02,0,7.869,"2012-05-26 20:10:00",7.608,"2012-05-26 20:50:00"
"2012-05-26 22:00:00",274,7.51,57.81,759.8,0,0,9.19,0.31,28.1,11.59,138.6,8.47,146.8,7.863,0,7.782,"2012-05-26 21:10:00",7.203,"2012-05-26 21:50:00"
"2012-05-26 23:00:00",275,6.521,69.3,759.5,0,0,9.19,0.31,28.1,4.909,159,6.939,150.1,9.29,0,6.896,"2012-05-26 22:20:00",6.487,"2012-05-26 22:50:00"
"2012-05-27 00:00:00",276,6.01,76.09,759.4,0,0,9.19,0.31,28.1,0,63.98,2.357,133.2,19.4,0,6.419,"2012-05-26 23:10:00",5.771,"2012-05-26 23:50:00"
"2012-05-27 01:00:00",277,5.396,76.3,759,0,0,9.17,0.31,28.1,0,345.4,0.005,343.9,0,0,6.18,"2012-05-27 00:20:00",5.362,"2012-05-27 00:50:00"
"2012-05-27 02:00:00",278,5.401,77.5,759.2,0,0,9.16,0.31,28.1,0.232,215.9,2.442,152,33.85,0,5.737,"2012-05-27 01:20:00",4.748,"2012-05-27 01:40:00"
"2012-05-27 03:00:00",279,5.131,82.9,759.2,0,0,9.12,0.31,28.1,0,231.9,0,0,0,0,5.333,"2012-05-27 02:10:00",4.826,"2012-05-27 02:50:00"
"2012-05-27 04:00:00",280,4.35,92.8,758.7,0,0,9.09,0.309,28.09,0,345.7,0,0,0,0,5.029,"2012-05-27 03:10:00",4.35,"2012-05-27 04:00:00"
"2012-05-27 05:00:00",281,3.978,95.7,759,3.437,0.002,9.05,0.31,28.1,0,169.5,0.45,324.2,0.008,0,4.182,"2012-05-27 04:10:00",3.944,"2012-05-27 04:50:00"
"2012-05-27 06:00:00",282,4.046,96.3,758.7,25.78,0.012,9.02,0.309,28.09,0,319.8,0.656,59.19,53.51,0,4.046,"2012-05-27 05:40:00",3.773,"2012-05-27 05:20:00"
"2012-05-27 07:00:00",283,4.524,94.1,758.8,103.1,0.049,8.98,0.309,28.09,0,140.2,0,0,0,0,4.524,"2012-05-27 07:00:00",4.081,"2012-05-27 06:10:00"
"2012-05-27 08:00:00",284,4.624,91.8,758.5,177.9,0.082,8.95,0.309,28.09,2.499,146.9,2.344,147.6,11.63,0.25,4.694,"2012-05-27 07:50:00",4.558,"2012-05-27 07:30:00"
"2012-05-27 09:00:00",285,4.995,90.9,758.7,216.6,0.098,8.92,0.309,28.09,2.585,184.4,1.484,153.5,18.76,0.5,5.029,"2012-05-27 08:40:00",4.691,"2012-05-27 08:10:00"
"2012-05-27 10:00:00",286,5.6,89.4,758.8,508.7,0.222,8.88,0.309,28.08,2.12,122,0.586,152.2,17.74,0.25,5.6,"2012-05-27 10:00:00",4.959,"2012-05-27 09:10:00"
"2012-05-27 11:00:00",287,6.658,87.2,759.3,568.8,0.243,8.85,0.309,28.09,7.116,146.8,5.001,144.5,13.88,0,6.658,"2012-05-27 11:00:00",5.737,"2012-05-27 10:10:00"
"2012-05-27 12:00:00",288,6.76,80,759.4,725.9,0.325,8.83,0.309,28.09,9.29,155.2,10.8,159,9.06,0,6.93,"2012-05-27 11:40:00",6.351,"2012-05-27 11:20:00"
"2012-05-27 13:00:00",289,8.21,72.42,759.4,1261,0.591,8.82,0.309,28.09,5.691,111.1,10.45,131,12.91,0,8.21,"2012-05-27 13:00:00",7.169,"2012-05-27 12:10:00"
"2012-05-27 14:00:00",290,8.45,70.54,759.3,452.7,0.209,8.82,0.309,28.09,6.562,152.3,8.02,150,18.3,0,8.62,"2012-05-27 13:40:00",8.04,"2012-05-27 13:50:00"
"2012-05-27 15:00:00",291,7.733,68.36,759.9,286.9,0.126,8.83,0.309,28.09,8.19,121.9,9.85,156.6,20.05,0,8.72,"2012-05-27 14:10:00",7.733,"2012-05-27 15:00:00"
"2012-05-27 16:00:00",292,7.162,69.84,760.8,262.9,0.118,8.85,0.309,28.09,7.144,259.3,3.935,300.9,24.86,0,8.21,"2012-05-27 15:10:00",7.155,"2012-05-27 15:50:00"
"2012-05-27 17:00:00",293,6.351,83.4,761.1,179.5,0.084,8.87,0.309,28.08,2.643,273.3,2.524,276.3,47.01,0.25,7.544,"2012-05-27 16:20:00",6.351,"2012-05-27 16:50:00"
"2012-05-27 18:00:00",294,6.419,85.1,761,128.9,0.062,8.91,0.309,28.09,0,74.7,0.75,333.3,45.85,0,6.419,"2012-05-27 17:10:00",6.282,"2012-05-27 17:40:00"
"2012-05-27 19:00:00",295,5.839,89.4,761.5,46.4,0.021,8.93,0.309,28.09,0,181.3,0,0,0,0.5,6.385,"2012-05-27 18:10:00",5.839,"2012-05-27 19:00:00"
